xAccl,yAccl,zAccl,time
10,48,1014,80.28000000000117
13,52,1014,80.30000000000116
13,54,1016,80.32000000000116
17,54,1013,80.34000000000115
17,53,1012,80.36000000000115
16,52,1020,80.38000000000115
13,55,1009,80.40000000000114
12,56,1005,80.42000000000114
18,50,1017,80.44000000000113
15,49,1013,80.46000000000113
13,54,1012,80.48000000000113
13,53,1007,80.50000000000112
15,52,1014,80.52000000000112
18,53,1010,80.54000000000111
15,49,1012,80.56000000000111
15,54,1018,80.5800000000011
16,50,1012,80.6000000000011
10,49,1014,80.6200000000011
15,53,1018,80.6400000000011
16,50,1011,80.66000000000109
16,56,1012,80.68000000000109
12,51,1017,80.70000000000108
13,51,1012,80.72000000000108
18,46,1015,80.74000000000107
19,50,1016,80.76000000000107
17,51,1018,80.78000000000107
18,48,1005,80.80000000000106
15,50,1013,80.82000000000106
14,47,1015,80.84000000000106
14,49,1009,80.86000000000105
13,54,1015,80.88000000000105
10,49,1015,80.90000000000104
14,49,1023,80.92000000000104
12,53,1015,80.94000000000104
16,49,1013,80.96000000000103
18,53,1012,80.98000000000103
13,52,1009,81.00000000000102
18,56,1014,81.02000000000102
15,52,1022,81.04000000000102
15,49,1018,81.06000000000101
14,48,1009,81.08000000000101
14,50,1015,81.100000000001
15,50,1010,81.120000000001
13,51,1010,81.140000000001
17,49,1014,81.16000000000099
14,49,1025,81.18000000000099
18,47,1016,81.20000000000098
12,53,1012,81.22000000000098
13,49,1022,81.24000000000098
14,50,1016,81.26000000000097
13,53,1023,81.28000000000097
14,48,1017,81.30000000000096
11,51,1014,81.32000000000096
16,51,1017,81.34000000000096
13,53,1017,81.36000000000095
13,53,1010,81.38000000000095
13,47,1011,81.40000000000094
12,49,1019,81.42000000000094
19,49,1014,81.44000000000094
11,52,1010,81.46000000000093
14,50,1012,81.48000000000093
18,53,1020,81.50000000000092
13,47,1014,81.52000000000092
12,52,1017,81.54000000000092
17,54,1012,81.56000000000091
19,52,1028,81.58000000000091
17,52,1011,81.6000000000009
13,51,1013,81.6200000000009
13,54,1015,81.6400000000009
15,52,1016,81.66000000000089
15,49,1017,81.68000000000089
13,50,1010,81.70000000000088
12,50,1013,81.72000000000088
16,52,1013,81.74000000000088
15,49,1016,81.76000000000087
14,52,1019,81.78000000000087
13,51,1024,81.80000000000086
12,54,1009,81.82000000000086
20,51,1020,81.84000000000086
13,50,1020,81.86000000000085
14,51,1025,81.88000000000085
16,51,1014,81.90000000000084
15,55,1018,81.92000000000084
15,54,1013,81.94000000000084
16,47,1022,81.96000000000083
13,53,1011,81.98000000000083
16,48,1016,82.00000000000082
12,51,1015,82.02000000000082
16,54,1012,82.04000000000082
14,52,1017,82.06000000000081
14,51,1007,82.08000000000081
14,51,1005,82.1000000000008
15,54,1017,82.1200000000008
14,50,1022,82.1400000000008
11,50,1020,82.16000000000079
13,50,1017,82.18000000000079
12,50,1012,82.20000000000078
14,52,1019,82.22000000000078
11,52,1012,82.24000000000078
18,52,1015,82.26000000000077
14,54,1013,82.28000000000077
15,52,1011,82.30000000000076
10,50,1013,82.32000000000076
13,52,1014,82.34000000000076
19,51,1011,82.36000000000075
15,52,1012,82.38000000000075
15,54,1017,82.40000000000074
13,51,1012,82.42000000000074
18,53,1015,82.44000000000074
16,49,1008,82.46000000000073
11,49,1012,82.48000000000073
14,51,1011,82.50000000000072
13,52,1009,82.52000000000072
13,53,1013,82.54000000000072
14,54,1006,82.56000000000071
11,52,1014,82.58000000000071
11,51,1011,82.6000000000007
18,51,1019,82.6200000000007
12,52,1018,82.6400000000007
13,47,1014,82.6600000000007
13,51,1024,82.68000000000069
16,49,1019,82.70000000000068
18,48,1010,82.72000000000068
15,57,1013,82.74000000000068
15,49,1013,82.76000000000067
16,47,1007,82.78000000000067
18,53,1011,82.80000000000067
15,51,1015,82.82000000000066
12,50,1017,82.84000000000066
17,50,1008,82.86000000000065
13,53,1012,82.88000000000065
15,51,1018,82.90000000000065
15,53,1009,82.92000000000064
16,55,1013,82.94000000000064
13,49,1020,82.96000000000063
13,51,1008,82.98000000000063
12,52,1010,83.00000000000063
15,52,1011,83.02000000000062
10,50,1016,83.04000000000062
13,53,1013,83.06000000000061
14,48,1015,83.08000000000061
16,52,1027,83.1000000000006
15,53,1014,83.1200000000006
13,60,1013,83.1400000000006
13,51,1014,83.1600000000006
10,50,1007,83.18000000000059
19,51,1015,83.20000000000059
18,54,1011,83.22000000000058
14,51,1012,83.24000000000058
12,51,1016,83.26000000000057
14,49,1007,83.28000000000057
12,56,1012,83.30000000000057
15,55,1009,83.32000000000056
16,48,1012,83.34000000000056
11,50,1014,83.36000000000055
16,46,1008,83.38000000000055
18,52,1015,83.40000000000055
17,52,1014,83.42000000000054
14,50,1011,83.44000000000054
17,51,1012,83.46000000000053
11,46,1014,83.48000000000053
14,52,1011,83.50000000000053
14,54,1014,83.52000000000052
13,52,1011,83.54000000000052
16,51,1011,83.56000000000051
17,47,1015,83.58000000000051
22,50,1015,83.6000000000005
17,45,1012,83.6200000000005
16,50,1018,83.6400000000005
12,49,1012,83.6600000000005
14,52,1011,83.68000000000049
14,49,1019,83.70000000000049
13,54,1017,83.72000000000048
13,53,1011,83.74000000000048
13,50,1016,83.76000000000047
13,53,1012,83.78000000000047
12,49,1017,83.80000000000047
18,51,1010,83.82000000000046
14,51,1014,83.84000000000046
16,52,1014,83.86000000000045
18,54,1020,83.88000000000045
19,55,1018,83.90000000000045
10,50,1012,83.92000000000044
13,49,1017,83.94000000000044
17,51,1018,83.96000000000043
19,46,1011,83.98000000000043
11,52,1010,84.00000000000043
16,54,1024,84.02000000000042
11,52,1012,84.04000000000042
14,50,1009,84.06000000000041
15,49,1019,84.08000000000041
14,51,1021,84.1000000000004
12,50,1014,84.1200000000004
17,50,1015,84.1400000000004
14,49,1012,84.1600000000004
13,49,1010,84.18000000000039
12,49,1016,84.20000000000039
16,52,1014,84.22000000000038
12,52,1008,84.24000000000038
14,50,1009,84.26000000000037
16,51,1010,84.28000000000037
15,51,1011,84.30000000000037
16,47,1010,84.32000000000036
17,48,1013,84.34000000000036
13,47,1010,84.36000000000035
16,54,1015,84.38000000000035
13,53,1021,84.40000000000035
16,53,1024,84.42000000000034
15,52,1011,84.44000000000034
17,51,1010,84.46000000000033
12,51,1010,84.48000000000033
14,53,1016,84.50000000000033
12,52,1011,84.52000000000032
14,46,1008,84.54000000000032
13,51,1016,84.56000000000031
14,52,1012,84.58000000000031
13,52,1015,84.6000000000003
12,49,1019,84.6200000000003
16,55,1020,84.6400000000003
12,58,1024,84.6600000000003
12,51,1014,84.68000000000029
13,53,1010,84.70000000000029
14,48,1025,84.72000000000028
10,50,1018,84.74000000000028
15,52,1015,84.76000000000028
12,54,1013,84.78000000000027
17,52,1017,84.80000000000027
17,47,1014,84.82000000000026
13,46,1013,84.84000000000026
16,50,1014,84.86000000000026
10,54,1016,84.88000000000025
12,52,1024,84.90000000000025
14,46,1017,84.92000000000024
13,52,1019,84.94000000000024
11,53,1020,84.96000000000024
13,53,1015,84.98000000000023
14,52,1018,85.00000000000023
16,51,1012,85.02000000000022
12,53,1014,85.04000000000022
19,54,1024,85.06000000000022
13,51,1011,85.08000000000021
20,50,1014,85.10000000000021
20,53,1019,85.1200000000002
12,50,1025,85.1400000000002
10,52,1019,85.1600000000002
17,52,1020,85.18000000000019
12,53,1007,85.20000000000019
20,49,1014,85.22000000000018
24,53,1013,85.24000000000018
11,48,1013,85.26000000000018
11,46,1014,85.28000000000017
12,51,1013,85.30000000000017
9,56,1008,85.32000000000016
29,58,1014,85.34000000000016
19,47,1016,85.36000000000016
-6,55,998,85.38000000000015
8,58,1024,85.40000000000015
22,57,1002,85.42000000000014
18,49,1014,85.44000000000014
6,41,1031,85.46000000000014
-3,51,1014,85.48000000000013
12,61,1011,85.50000000000013
28,59,1011,85.52000000000012
27,51,1017,85.54000000000012
1,45,1013,85.56000000000012
1,56,1013,85.58000000000011
24,60,1023,85.60000000000011
27,57,1009,85.6200000000001
17,44,1021,85.6400000000001
4,46,1018,85.6600000000001
5,55,1020,85.68000000000009
27,57,1020,85.70000000000009
27,44,1009,85.72000000000008
-2,48,1012,85.74000000000008
-5,53,1016,85.76000000000008
16,57,1026,85.78000000000007
28,57,1021,85.80000000000007
21,45,1010,85.82000000000006
5,42,1019,85.84000000000006
-1,53,1017,85.86000000000006
22,61,1007,85.88000000000005
29,56,1009,85.90000000000005
3,44,1013,85.92000000000004
2,45,1014,85.94000000000004
14,54,1019,85.96000000000004
23,58,1019,85.98000000000003
24,53,1021,86.00000000000003
7,44,1016,86.02000000000002
2,47,1008,86.04000000000002
20,56,1019,86.06000000000002
25,54,1015,86.08000000000001
10,47,1015,86.10000000000001
10,46,1017,86.12
13,52,1013,86.14
17,60,1011,86.16
24,49,1015,86.17999999999999
10,48,1017,86.19999999999999
7,48,1018,86.21999999999998
24,57,1015,86.23999999999998
17,55,1007,86.25999999999998
11,49,1016,86.27999999999997
13,44,1016,86.29999999999997
14,54,1010,86.31999999999996
17,54,1009,86.33999999999996
21,52,1019,86.35999999999996
10,49,1019,86.37999999999995
13,49,1012,86.39999999999995
15,54,1009,86.41999999999994
13,51,1018,86.43999999999994
12,49,1009,86.45999999999994
14,48,1009,86.47999999999993
15,51,1009,86.49999999999993
19,51,1014,86.51999999999992
19,50,1014,86.53999999999992
14,44,1016,86.55999999999992
12,54,1007,86.57999999999991
11,52,1017,86.59999999999991
13,58,1016,86.6199999999999
24,52,1006,86.6399999999999
15,44,1011,86.6599999999999
14,52,1017,86.6799999999999
12,58,1023,86.69999999999989
16,52,1015,86.71999999999989
19,32,1010,86.73999999999988
17,42,1008,86.75999999999988
9,64,1012,86.77999999999987
13,58,1016,86.79999999999987
18,52,1015,86.81999999999987
13,39,1011,86.83999999999986
16,49,1013,86.85999999999986
22,59,1023,86.87999999999985
9,59,1006,86.89999999999985
20,51,1015,86.91999999999985
16,43,1019,86.93999999999984
13,48,1009,86.95999999999984
14,59,1015,86.97999999999983
12,57,1013,86.99999999999983
10,50,1019,87.01999999999983
18,41,1014,87.03999999999982
24,52,1011,87.05999999999982
11,63,1019,87.07999999999981
12,53,1010,87.09999999999981
15,44,1011,87.1199999999998
11,45,1013,87.1399999999998
20,54,1008,87.1599999999998
13,51,1021,87.1799999999998
4,51,1016,87.19999999999979
21,56,1028,87.21999999999979
16,44,1006,87.23999999999978
17,53,1015,87.25999999999978
12,57,1027,87.27999999999977
12,44,1004,87.29999999999977
11,48,1015,87.31999999999977
15,45,1011,87.33999999999976
20,48,1023,87.35999999999976
8,54,1016,87.37999999999975
9,53,1008,87.39999999999975
19,51,1020,87.41999999999975
14,54,1016,87.43999999999974
20,49,1010,87.45999999999974
12,46,1008,87.47999999999973
4,50,1012,87.49999999999973
20,53,1020,87.51999999999973
16,52,1016,87.53999999999972
14,47,1009,87.55999999999972
12,44,1015,87.57999999999971
16,49,1014,87.59999999999971
14,51,1022,87.6199999999997
18,53,1010,87.6399999999997
17,51,1020,87.6599999999997
13,44,1011,87.6799999999997
11,44,1018,87.69999999999969
7,55,1012,87.71999999999969
14,48,1020,87.73999999999968
19,52,1013,87.75999999999968
13,47,1016,87.77999999999967
11,51,1016,87.79999999999967
17,57,1021,87.81999999999967
17,54,1016,87.83999999999966
14,49,1018,87.85999999999966
18,48,1011,87.87999999999965
16,49,1012,87.89999999999965
17,51,1011,87.91999999999965
20,52,1016,87.93999999999964
14,46,1015,87.95999999999964
15,49,1018,87.97999999999963
15,49,1016,87.99999999999963
12,50,1013,88.01999999999963
14,51,1007,88.03999999999962
22,46,1013,88.05999999999962
14,54,1017,88.07999999999961
11,54,1015,88.09999999999961
17,53,1015,88.1199999999996
13,49,1015,88.1399999999996
14,52,1012,88.1599999999996
17,50,1013,88.1799999999996
15,48,1017,88.19999999999959
12,46,1011,88.21999999999959
13,56,1017,88.23999999999958
18,49,1011,88.25999999999958
21,50,1014,88.27999999999957
7,46,1016,88.29999999999957
14,54,1011,88.31999999999957
17,54,1012,88.33999999999956
15,55,1015,88.35999999999956
15,48,1013,88.37999999999955
15,51,1017,88.39999999999955
9,54,1023,88.41999999999955
13,47,1017,88.43999999999954
14,48,1015,88.45999999999954
17,53,1023,88.47999999999954
17,50,1017,88.49999999999953
17,57,1009,88.51999999999953
14,52,1012,88.53999999999952
12,51,1013,88.55999999999952
13,51,1012,88.57999999999952
15,54,1015,88.59999999999951
17,51,1023,88.61999999999951
17,49,1017,88.6399999999995
18,51,1014,88.6599999999995
11,53,1013,88.6799999999995
21,51,1011,88.69999999999949
25,50,1013,88.71999999999949
12,46,1019,88.73999999999948
25,46,1021,88.75999999999948
18,52,1010,88.77999999999948
12,51,1008,88.79999999999947
14,53,1026,88.81999999999947
13,52,1018,88.83999999999946
11,50,1013,88.85999999999946
16,53,1003,88.87999999999946
34,52,1005,88.89999999999945
26,61,1021,88.91999999999945
-5,62,1015,88.93999999999944
6,49,1011,88.95999999999944
30,53,1006,88.97999999999944
11,52,1018,88.99999999999943
13,59,1021,89.01999999999943
4,51,1016,89.03999999999942
13,49,1009,89.05999999999942
25,48,1014,89.07999999999942
23,54,1014,89.09999999999941
0,58,1005,89.11999999999941
10,46,1009,89.1399999999994
-108,74,1013,89.1599999999994
-200,69,1009,89.1799999999994
-149,55,985,89.19999999999939
-156,67,992,89.21999999999939
-270,97,994,89.23999999999938
-309,66,985,89.25999999999938
-279,59,980,89.27999999999938
-311,89,975,89.29999999999937
-303,101,973,89.31999999999937
-314,98,971,89.33999999999936
-312,78,968,89.35999999999936
-363,77,976,89.37999999999936
-303,89,989,89.39999999999935
-297,83,973,89.41999999999935
-1948,321,31,89.43999999999934
110,353,847,89.45999999999934
-174,98,1091,89.47999999999934
-274,90,924,89.49999999999933
-427,149,979,89.51999999999933
-448,112,913,89.53999999999932
-466,73,841,89.55999999999932
-490,115,873,89.57999999999932
-552,140,846,89.59999999999931
-651,141,808,89.61999999999931
-675,115,774,89.6399999999993
-676,95,635,89.6599999999993
-849,136,662,89.6799999999993
-884,140,614,89.69999999999929
-901,131,546,89.71999999999929
-852,110,477,89.73999999999928
-925,130,447,89.75999999999928
-924,126,392,89.77999999999928
-956,117,331,89.79999999999927
-994,137,313,89.81999999999927
-1007,127,274,89.83999999999926
-1004,131,221,89.85999999999926
-1017,129,170,89.87999999999926
-1031,135,137,89.89999999999925
-1031,138,101,89.91999999999925
-1063,145,70,89.93999999999924
-1038,143,28,89.95999999999924
-1046,140,21,89.97999999999924
-1047,142,6,89.99999999999923
-1028,139,-6,90.01999999999923
-1150,90,-74,90.03999999999922
-1030,145,-27,90.05999999999922
-1029,142,-41,90.07999999999922
-1031,147,-41,90.09999999999921
-1043,144,-55,90.11999999999921
-1036,140,-70,90.1399999999992
-1037,141,-78,90.1599999999992
-1036,144,-91,90.1799999999992
-1035,147,-98,90.19999999999919
-1039,142,-95,90.21999999999919
-1034,148,-95,90.23999999999918
-1033,143,-98,90.25999999999918
-1039,147,-89,90.27999999999918
-1053,142,-70,90.29999999999917
-1090,153,-72,90.31999999999917
-1068,134,-47,90.33999999999916
-1068,154,2,90.35999999999916
-1076,184,57,90.37999999999916
-1068,147,128,90.39999999999915
-1103,94,124,90.41999999999915
-1018,163,266,90.43999999999915
-979,137,374,90.45999999999914
-893,57,458,90.47999999999914
-802,120,599,90.49999999999913
-725,127,673,90.51999999999913
-718,111,754,90.53999999999913
-176,105,879,90.55999999999912
-315,89,922,90.57999999999912
20,115,941,90.59999999999911
196,61,911,90.61999999999911
357,44,858,90.6399999999991
205,9,722,90.6599999999991
637,32,726,90.6799999999991
886,25,662,90.6999999999991
1211,-155,315,90.71999999999909
849,142,406,90.73999999999909
988,-50,299,90.75999999999908
1002,2,180,90.77999999999908
1063,-24,91,90.79999999999907
1061,9,64,90.81999999999907
1094,6,10,90.83999999999907
1073,25,-22,90.85999999999906
1058,32,-8,90.87999999999906
1071,34,-18,90.89999999999905
1047,34,54,90.91999999999905
1076,21,14,90.93999999999905
1114,-49,-11,90.95999999999904
1066,29,149,90.97999999999904
1032,1,205,90.99999999999903
1024,98,351,91.01999999999903
731,-43,400,91.03999999999903
2047,-224,740,91.05999999999902
820,-142,507,91.07999999999902
230,-739,443,91.09999999999901
298,498,1108,91.11999999999901
834,-1159,126,91.139999999999
-946,141,817,91.159999999999
-203,-103,957,91.179999999999
149,108,877,91.199999999999
-501,160,988,91.21999999999899
-401,148,875,91.23999999999899
-127,54,1002,91.25999999999898
-639,130,751,91.27999999999898
-748,122,643,91.29999999999897
-845,161,665,91.31999999999897
-911,84,454,91.33999999999897
-996,188,481,91.35999999999896
-976,161,452,91.37999999999896
-972,140,333,91.39999999999895
-1034,154,296,91.41999999999895
-1032,148,291,91.43999999999895
-1044,154,298,91.45999999999894
-1061,135,287,91.47999999999894
-1037,167,308,91.49999999999893
-1029,190,350,91.51999999999893
-982,148,387,91.53999999999893
-909,178,491,91.55999999999892
-1084,46,489,91.57999999999892
-856,148,567,91.59999999999891
-796,121,612,91.61999999999891
-754,99,724,91.6399999999989
-510,122,810,91.6599999999989
-339,123,823,91.6799999999989
539,136,980,91.6999999999989
-491,83,911,91.71999999999889
22,56,965,91.73999999999889
134,56,952,91.75999999999888
235,48,874,91.77999999999888
334,80,859,91.79999999999887
636,54,802,91.81999999999887
855,0,723,91.83999999999887
1081,-109,619,91.85999999999886
926,-109,487,91.87999999999886
832,2,391,91.89999999999885
836,223,515,91.91999999999885
843,-42,309,91.93999999999885
965,10,284,91.95999999999884
973,-8,289,91.97999999999884
1020,16,271,91.99999999999883
1029,18,294,92.01999999999883
996,-2,287,92.03999999999883
1007,12,314,92.05999999999882
1057,6,351,92.07999999999882
1088,-128,458,92.09999999999881
921,-52,376,92.11999999999881
1317,-30,459,92.1399999999988
787,25,502,92.1599999999988
808,42,724,92.1799999999988
759,-132,644,92.1999999999988
1156,-386,767,92.21999999999879
603,-93,750,92.23999999999879
-2048,1514,1922,92.25999999999878
745,-121,1055,92.27999999999878
-660,230,1014,92.29999999999878
-352,234,1016,92.31999999999877
181,-25,928,92.33999999999877
-11,103,991,92.35999999999876
-475,37,791,92.37999999999876
-555,143,847,92.39999999999876
-621,99,768,92.41999999999875
-732,154,724,92.43999999999875
-767,149,673,92.45999999999874
-799,166,638,92.47999999999874
-848,155,578,92.49999999999874
-893,150,566,92.51999999999873
-905,158,551,92.53999999999873
-905,154,541,92.55999999999872
-898,155,549,92.57999999999872
-814,173,568,92.59999999999872
-854,152,569,92.61999999999871
-908,160,615,92.63999999999871
-683,223,650,92.6599999999987
-802,130,673,92.6799999999987
-745,154,742,92.6999999999987
-640,125,791,92.71999999999869
-547,117,831,92.73999999999869
-412,105,885,92.75999999999868
-445,104,904,92.77999999999868
-75,-98,841,92.79999999999868
232,68,952,92.81999999999867
19,48,959,92.83999999999867
173,47,945,92.85999999999866
266,19,913,92.87999999999866
408,54,913,92.89999999999866
716,-16,843,92.91999999999865
523,88,830,92.93999999999865
643,-27,684,92.95999999999864
525,34,739,92.97999999999864
600,19,616,92.99999999999864
805,9,513,93.01999999999863
876,65,573,93.03999999999863
894,26,534,93.05999999999862
909,-159,406,93.07999999999862
852,27,495,93.09999999999862
881,7,513,93.11999999999861
841,145,616,93.13999999999861
863,11,568,93.1599999999986
793,-250,457,93.1799999999986
892,-330,545,93.1999999999986
700,29,638,93.21999999999859
616,107,802,93.23999999999859
526,117,850,93.25999999999858
596,-16,823,93.27999999999858
485,40,896,93.29999999999858
262,17,928,93.31999999999857
136,30,944,93.33999999999857
18,41,968,93.35999999999856
-177,98,953,93.37999999999856
-129,55,953,93.39999999999856
-181,75,905,93.41999999999855
-339,79,885,93.43999999999855
-517,114,856,93.45999999999854
-715,214,862,93.47999999999854
-674,148,766,93.49999999999854
-744,123,728,93.51999999999853
-782,118,697,93.53999999999853
-822,135,658,93.55999999999852
-833,153,654,93.57999999999852
-846,137,619,93.59999999999852
-855,135,609,93.61999999999851
-870,140,630,93.63999999999851
-844,150,656,93.6599999999985
-838,147,660,93.6799999999985
-790,102,668,93.6999999999985
-753,113,716,93.71999999999849
-681,122,774,93.73999999999849
-627,139,798,93.75999999999848
-570,105,846,93.77999999999848
-491,68,871,93.79999999999848
-370,119,938,93.81999999999847
-243,99,951,93.83999999999847
-125,63,963,93.85999999999846
32,74,1000,93.87999999999846
149,75,1013,93.89999999999846
190,49,934,93.91999999999845
340,35,912,93.93999999999845
556,65,884,93.95999999999844
429,61,881,93.97999999999844
537,48,842,93.99999999999844
685,16,758,94.01999999999843
679,27,709,94.03999999999843
780,-7,700,94.05999999999842
833,21,632,94.07999999999842
834,27,609,94.09999999999842
835,17,611,94.11999999999841
837,-2,606,94.13999999999841
881,-9,575,94.1599999999984
817,31,613,94.1799999999984
764,40,691,94.1999999999984
879,-52,627,94.2199999999984
780,-19,671,94.23999999999839
673,14,735,94.25999999999839
656,12,786,94.27999999999838
527,-2,839,94.29999999999838
475,35,886,94.31999999999837
358,26,916,94.33999999999837
316,55,926,94.35999999999837
154,32,955,94.37999999999836
50,51,944,94.39999999999836
-172,37,982,94.41999999999835
-132,83,992,94.43999999999835
-147,16,896,94.45999999999835
-322,64,932,94.47999999999834
-495,155,887,94.49999999999834
-590,101,860,94.51999999999833
-650,114,839,94.53999999999833
-683,164,751,94.55999999999833
-750,142,752,94.57999999999832
-746,122,713,94.59999999999832
-796,128,697,94.61999999999831
-793,121,689,94.63999999999831
-807,133,685,94.6599999999983
-825,131,686,94.6799999999983
-795,127,700,94.6999999999983
-746,100,710,94.7199999999983
-731,111,739,94.73999999999829
-684,127,774,94.75999999999829
-635,147,810,94.77999999999828
-551,105,833,94.79999999999828
-502,84,864,94.81999999999827
-493,76,891,94.83999999999827
-420,80,950,94.85999999999827
-225,59,958,94.87999999999826
-101,73,973,94.89999999999826
89,64,1003,94.91999999999825
61,72,971,94.93999999999825
192,60,958,94.95999999999825
235,48,948,94.97999999999824
482,20,893,94.99999999999824
537,7,880,95.01999999999823
550,-5,806,95.03999999999823
684,-4,747,95.05999999999823
812,-24,702,95.07999999999822
698,-18,707,95.09999999999822
800,29,690,95.11999999999821
786,14,683,95.13999999999821
800,2,648,95.1599999999982
791,6,663,95.1799999999982
803,8,677,95.1999999999982
796,10,675,95.2199999999982
754,-13,692,95.23999999999819
783,-12,711,95.25999999999819
678,14,768,95.27999999999818
632,15,792,95.29999999999818
584,12,828,95.31999999999817
478,42,869,95.33999999999817
402,37,908,95.35999999999817
315,38,925,95.37999999999816
181,62,976,95.39999999999816
49,38,990,95.41999999999815
-95,137,1007,95.43999999999815
-66,69,978,95.45999999999815
-195,60,973,95.47999999999814
-7,22,932,95.49999999999814
-523,151,960,95.51999999999813
-428,90,899,95.53999999999813
-531,113,869,95.55999999999813
-590,127,835,95.57999999999812
-615,125,797,95.59999999999812
-700,139,802,95.61999999999811
-695,124,759,95.63999999999811
-749,120,747,95.6599999999981
-765,137,727,95.6799999999981
-731,158,726,95.6999999999981
-758,139,782,95.7199999999981
-697,117,741,95.73999999999809
-695,130,766,95.75999999999809
-684,135,796,95.77999999999808
-609,143,827,95.79999999999808
-537,104,874,95.81999999999807
-450,92,904,95.83999999999807
-383,118,917,95.85999999999807
-280,139,969,95.87999999999806
-10,84,976,95.89999999999806
-163,93,978,95.91999999999805
-95,36,992,95.93999999999805
65,57,983,95.95999999999805
91,20,947,95.97999999999804
270,44,948,95.99999999999804
434,22,928,96.01999999999803
434,24,918,96.03999999999803
536,29,864,96.05999999999803
567,34,844,96.07999999999802
621,9,804,96.09999999999802
652,-1,777,96.11999999999802
701,1,759,96.13999999999801
702,0,695,96.159999999998
752,14,719,96.179999999998
741,-4,713,96.199999999998
738,-4,710,96.219999999998
749,-3,716,96.23999999999799
723,8,723,96.25999999999799
694,14,764,96.27999999999798
667,-4,773,96.29999999999798
618,17,823,96.31999999999798
492,65,840,96.33999999999797
517,32,858,96.35999999999797
413,13,898,96.37999999999796
349,38,939,96.39999999999796
277,23,942,96.41999999999796
41,61,965,96.43999999999795
20,109,1021,96.45999999999795
-80,112,1022,96.47999999999794
-114,62,972,96.49999999999794
-358,124,1001,96.51999999999794
-430,123,964,96.53999999999793
-291,100,912,96.55999999999793
-377,74,885,96.57999999999792
-528,132,915,96.59999999999792
-592,118,862,96.61999999999792
-610,135,829,96.63999999999791
-660,124,804,96.65999999999791
-680,117,792,96.6799999999979
-702,113,779,96.6999999999979
-692,127,778,96.7199999999979
-706,141,784,96.73999999999789
-684,130,789,96.75999999999789
-650,121,806,96.77999999999788
-621,107,825,96.79999999999788
-583,112,848,96.81999999999788
-542,131,884,96.83999999999787
-490,90,900,96.85999999999787
-427,84,918,96.87999999999786
-335,65,942,96.89999999999786
-346,95,957,96.91999999999786
-297,118,978,96.93999999999785
51,28,977,96.95999999999785
12,55,997,96.97999999999784
75,52,982,96.99999999999784
174,48,971,97.01999999999784
232,88,990,97.03999999999783
349,41,951,97.05999999999783
432,10,892,97.07999999999782
480,46,897,97.09999999999782
604,33,851,97.11999999999782
587,10,820,97.13999999999781
654,10,811,97.15999999999781
634,-1,766,97.1799999999978
672,23,760,97.1999999999978
703,7,757,97.2199999999978
704,26,770,97.23999999999779
688,0,755,97.25999999999779
680,5,764,97.27999999999778
655,14,789,97.29999999999778
629,-22,782,97.31999999999778
579,21,817,97.33999999999777
516,0,874,97.35999999999777
495,14,890,97.37999999999776
475,-7,891,97.39999999999776
361,26,933,97.41999999999776
214,39,958,97.43999999999775
10,126,1018,97.45999999999775
-54,102,1031,97.47999999999774
116,38,971,97.49999999999774
-89,79,995,97.51999999999774
-115,65,967,97.53999999999773
-172,55,933,97.55999999999773
-394,104,971,97.57999999999772
-386,81,920,97.59999999999772
-442,94,919,97.61999999999772
-580,98,862,97.63999999999771
-563,128,880,97.65999999999771
-604,115,842,97.6799999999977
-622,119,838,97.6999999999977
-646,116,818,97.7199999999977
-637,120,814,97.73999999999769
-641,125,825,97.75999999999769
-620,119,837,97.77999999999768
-608,122,850,97.79999999999768
-578,111,846,97.81999999999768
-537,110,875,97.83999999999767
-488,92,885,97.85999999999767
-440,102,912,97.87999999999766
-359,68,922,97.89999999999766
-339,71,948,97.91999999999766
-230,91,984,97.93999999999765
-377,139,1006,97.95999999999765
-96,64,1010,97.97999999999764
12,53,988,97.99999999999764
105,57,985,98.01999999999764
169,52,981,98.03999999999763
300,39,961,98.05999999999763
452,10,931,98.07999999999763
409,17,908,98.09999999999762
470,38,897,98.11999999999762
529,14,885,98.13999999999761
539,22,847,98.15999999999761
600,3,834,98.1799999999976
598,19,803,98.1999999999976
645,2,794,98.2199999999976
646,4,790,98.2399999999976
644,13,793,98.25999999999759
637,5,800,98.27999999999759
629,13,815,98.29999999999758
580,-6,815,98.31999999999758
566,-43,779,98.33999999999757
548,24,852,98.35999999999757
493,20,901,98.37999999999757
430,15,894,98.39999999999756
368,31,940,98.41999999999756
322,33,947,98.43999999999755
258,25,960,98.45999999999755
-55,101,1015,98.47999999999755
136,31,976,98.49999999999754
-60,73,999,98.51999999999754
-98,84,1004,98.53999999999753
-175,90,982,98.55999999999753
-276,72,963,98.57999999999753
-313,142,1000,98.59999999999752
-275,121,954,98.61999999999752
-517,82,912,98.63999999999751
-446,87,900,98.65999999999751
-502,132,906,98.6799999999975
-572,103,863,98.6999999999975
-571,117,857,98.7199999999975
-595,114,857,98.7399999999975
-577,115,851,98.75999999999749
-601,118,866,98.77999999999749
-578,120,861,98.79999999999748
-558,122,881,98.81999999999748
-522,108,890,98.83999999999747
-484,104,901,98.85999999999747
-442,90,916,98.87999999999747
-391,88,932,98.89999999999746
-320,86,963,98.91999999999746
-326,52,962,98.93999999999745
-92,74,985,98.95999999999745
-154,64,987,98.97999999999745
-46,60,1008,98.99999999999744
